Time Âµs,Current.Ia,Current.Ib,Current.Ic,Current.In,Voltage.Va,Voltage.Vb,Voltage.Vc
1125878400000000000,240.931030273438,-496.850616455078,219.149703979492,-0.0859532803297043,360.606292724609,-8256.7353515625,8687.5595703125
1125878400000130048,251.994186401367,-501.745697021484,195.888000488281,-0.125860154628754,833.124877929688,-8467.4921875,8414.5224609375
1125878400000259968,265.515838623047,-507.864562988281,171.402008056641,-0.171906560659409,1318.07824707031,-8752.634765625,8153.8955078125
1125878400000390016,276.578979492188,-510.312103271484,148.14030456543,-0.205673918128014,1753.29272460938,-9000.5849609375,7831.21484375
1125878400000519936,290.100616455078,-510.312103271484,124.878601074219,-0.233301758766174,2213.37670898438,-9198.9453125,7471.3017578125
1125878400000651008,302.393035888672,-510.312103271484,101.616905212402,-0.260929614305496,2648.59106445313,-9397.3046875,7111.38818359375
1125878400000781056,314.685424804688,-507.864562988281,78.3552017211914,-0.279348164796829,3083.8056640625,-9533.677734375,6714.24267578125
1125878400000910976,324.519348144531,-504.193237304688,57.5421028137207,-0.297766715288162,3519.02001953125,-9657.65234375,6341.9189453125
1125878400001041024,336.811737060547,-500.521942138672,35.5046997070313,-0.313115537166595,3966.66918945313,-9732.037109375,5982.00537109375
1125878400001170944,347.874908447266,-496.850616455078,14.6916007995605,-0.334603846073151,4414.318359375,-9744.4345703125,5572.44921875
1125878400001302016,355.250335693359,-489.507995605469,-7.34580039978027,-0.353022396564484,4861.9677734375,-9744.4345703125,5162.892578125
1125878400001432064,363.855010986328,-482.165374755859,-29.3832015991211,-0.371440976858139,5297.18212890625,-9732.037109375,4716.10400390625
1125878400001561984,371.23046875,-474.82275390625,-52.6449012756348,-0.392929285764694,5707.52734375,-9732.037109375,4281.72607421875
1125878400001692032,376.147430419922,-466.256378173828,-74.6823043823242,-0.405208319425583,6080.568359375,-9732.037109375,3797.70483398438
1125878400001821952,381.064392089844,-455.242462158203,-95.4953994750977,-0.417487353086472,6403.87060546875,-9670.0498046875,3313.68359375
1125878400001953024,384.752105712891,-438.109680175781,-116.308502197266,-0.420557111501694,6739.607421875,-9632.857421875,2767.6083984375
1125878400002082944,388.439819335938,-422.200653076172,-133.448699951172,-0.417487353086472,7062.90966796875,-9546.0751953125,2233.94409179688
1125878400002212992,389.669067382813,-403.844116210938,-151.813201904297,-0.405208319425583,7361.34228515625,-9434.4970703125,1687.86877441406
1125878400002343040,393.356781005859,-383.040008544922,-166.504806518555,-0.392929285764694,7622.47119140625,-9335.3173828125,1154.20434570313
1125878400002472960,393.356781005859,-363.459686279297,-181.196411132813,-0.368371218442917,7908.46923828125,-9174.150390625,632.950805664063
1125878400002604032,393.356781005859,-341.431823730469,-190.990798950195,-0.340743362903595,8132.2939453125,-9000.5849609375,124.108001708984
1125878400002733952,392.127532958984,-318.180206298828,-202.009506225586,-0.316185295581818,8380.98828125,-8814.6220703125,-384.734802246094
1125878400002864000,389.669067382813,-292.481048583984,-211.803909301758,-0.279348164796829,8604.8125,-8579.0703125,-893.577575683594
1125878400002994048,388.439819335938,-266.781860351563,-221.59831237793,-0.242511048913002,8853.5068359375,-8343.517578125,-1390.00964355469
1125878400003124992,384.752105712891,-239.858917236328,-231.392700195313,-0.205673918128014,9064.896484375,-8045.9775390625,-1874.03076171875
1125878400003255040,379.835144042969,-214.159759521484,-237.514205932617,-0.178046077489853,9251.4169921875,-7736.0400390625,-2308.40869140625
1125878400003384960,374.918182373047,-184.789276123047,-248.532897949219,-0.14734847843647,9462.806640625,-7388.91015625,-2780.01928710938
1125878400003515008,366.313507080078,-159.090103149414,-257.102996826172,-0.11972064524889,9587.1533203125,-7016.98486328125,-3189.57568359375
1125878400003645056,357.708831787109,-129.719619750977,-269.346008300781,-0.101302079856396,9699.06640625,-6682.25244140625,-3623.95361328125
1125878400003776000,351.562622070313,-102.796684265137,-280.364715576172,-0.0828835219144821,9773.673828125,-6310.32763671875,-4045.9208984375
1125878400003906048,342.957946777344,-78.3212814331055,-290.159118652344,-0.061395201832056,9823.4130859375,-5987.99267578125,-4467.88818359375
1125878400004035968,338.040985107422,-51.3983421325684,-302.402099609375,-0.0368371196091175,9835.84765625,-5554.080078125,-4877.4443359375
1125878400004166016,328.207061767578,-24.4754009246826,-312.196502685547,-0.015348800458014,9823.4130859375,-5194.552734375,-5274.58984375
1125878400004295936,319.602386474609,6.11885023117065,-326.888092041016,0.00306976004503667,9810.978515625,-4748.24267578125,-5684.146484375
1125878400004427008,308.539215087891,36.7131004333496,-339.131103515625,0.0214883200824261,9810.978515625,-4326.7275390625,-6019.23779296875
1125878400004557056,298.705291748047,67.3073501586914,-351.374114990234,0.03990688174963,9736.3701171875,-3843.22509765625,-6354.32958984375
1125878400004686976,286.412902832031,95.4540634155273,-361.168518066406,0.0460464023053646,9699.06640625,-3359.72241210938,-6677.01025390625
1125878400004817024,271.662017822266,124.82453918457,-372.187194824219,0.0552556812763214,9624.4580078125,-2814.232421875,-6999.69140625
1125878400004946944,254.452667236328,152.971252441406,-381.981597900391,0.0583254396915436,9524.98046875,-2293.53759765625,-7297.55029296875
1125878400005078016,233.555587768555,179.894195556641,-391.776000976563,0.0521859191358089,9400.6328125,-1748.04748535156,-7595.40966796875
1125878400005208064,215.116989135742,206.817138671875,-401.570404052734,0.0429766401648521,9288.720703125,-1239.75,-7868.447265625
1125878400005337984,192.990676879883,230.068771362305,-407.69189453125,0.0276278406381607,9114.634765625,-719.054992675781,-8104.25244140625
1125878400005468032,168.405868530273,252.096618652344,-412.589111328125,0.0122790401801467,8915.6796875,-173.565002441406,-8352.46875
1125878400005597952,141.362594604492,272.900726318359,-412.589111328125,-0.00920927990227938,8691.85546875,334.732513427734,-8575.8623046875
1125878400005729024,115.548553466797,291.257263183594,-415.037719726563,-0.0337673611938953,8455.595703125,855.427490234375,-8836.4892578125
1125878400005858944,88.5052795410156,310.837585449219,-417.486297607422,-0.0552556812763214,8157.1630859375,1351.32751464844,-9084.7060546875
1125878400005988992,62.6912384033203,326.74658203125,-413.813415527344,-0.0706044808030128,7833.86083984375,1822.43249511719,-9283.2783203125
1125878400006119040,36.877197265625,342.655609130859,-410.140502929688,-0.0828835219144821,7498.1240234375,2281.13989257813,-9481.8515625
1125878400006249984,14.7508792877197,357.340850830078,-405.243316650391,-0.0951625630259514,7125.0830078125,2752.2451171875,-9643.19140625
1125878400006380032,-8.60467910766602,367.131011962891,-397.897521972656,-0.101302079856396,6702.30322265625,3210.95239257813,-9754.888671875
1125878400006509952,-29.5017585754395,381.816253662109,-391.776000976563,-0.104371838271618,6329.26220703125,3682.0576171875,-9854.1748046875
1125878400006640000,-47.940357208252,391.606414794922,-385.654510498047,-0.110511362552643,5943.78662109375,4091.17504882813,-9916.2294921875
1125878400006770048,-67.6082000732422,398.949035644531,-378.308715820313,-0.116650879383087,5533.44140625,4525.08740234375,-9941.05078125
1125878400006900992,-86.0467987060547,407.515411376953,-370.962921142578,-0.11972064524889,5085.79248046875,4971.3974609375,-9941.05078125
1125878400007031040,-103.256156921387,414.858032226563,-359.944213867188,-0.122790403664112,4625.70849609375,5380.51513671875,-9916.2294921875
1125878400007160960,-120.465515136719,422.200653076172,-352.598419189453,-0.128929927945137,4178.05908203125,5777.23486328125,-9916.2294921875
1125878400007291008,-135.216400146484,427.095733642578,-342.804016113281,-0.125860154628754,3668.23657226563,6124.365234375,-9841.7646484375
1125878400007421056,-151.196517944336,434.438354492188,-331.785308837891,-0.11972064524889,3170.84838867188,6446.7001953125,-9804.5322265625
1125878400007552000,-163.488906860352,438.109680175781,-318.317993164063,-0.107441604137421,2648.59106445313,6719.44482421875,-9717.65625
1125878400007682048,-173.322830200195,441.780975341797,-303.626403808594,-0.0859532803297043,2113.89892578125,6992.18994140625,-9605.958984375
1125878400007811968,-185.615234375,447.899841308594,-290.159118652344,-0.0583254396915436,1554.33752441406,7302.12744140625,-9481.8515625
1125878400007942016,-195.449157714844,455.242462158203,-271.794616699219,-0.0214883200824261,1044.51477050781,7537.68017578125,-9370.154296875
1125878400008071936,-204.053833007813,462.585083007813,-253.430099487305,0.0184185598045588,509.822692871094,7785.6298828125,-9183.9921875
1125878400008203008,-210.20002746582,468.703918457031,-235.065612792969,0.061395201832056,12.434700012207,7996.3876953125,-8985.4189453125
1125878400008333056,-217.575469970703,472.375213623047,-214.252502441406,0.104371838271618,-497.388000488281,8244.337890625,-8749.6142578125
1125878400008462976,-224.950912475586,477.270294189453,-192.215103149414,0.153487995266914,-957.471923828125,8467.4921875,-8488.9873046875
1125878400008593024,-234.78483581543,483.38916015625,-170.177703857422,0.199534401297569,-1417.55578613281,8727.83984375,-8203.5390625
1125878400008722944,-244.618743896484,487.060455322266,-148.14030456543,0.23944129049778,-1840.33557128906,8975.7900390625,-7856.03662109375
1125878400008854016,-255.681915283203,488.284240722656,-126.102905273438,0.270138889551163,-2238.24609375,9174.150390625,-7496.123046875
1125878400008984064,-267.974304199219,488.284240722656,-104.065505981445,0.288557440042496,-2636.15649414063,9384.9072265625,-7123.79931640625
1125878400009113984,-281.495941162109,484.612915039063,-82.0280990600586,0.303906232118607,-3021.63208007813,9533.677734375,-6714.24267578125
1125878400009244032,-296.246826171875,482.165374755859,-61.2150001525879,0.313115537166595,-3431.97729492188,9682.447265625,-6341.9189453125
1125878400009374976,-312.226959228516,478.494079589844,-40.4019012451172,0.31925505399704,-3854.75708007813,9732.037109375,-5957.18408203125
1125878400009505024,-325.748596191406,478.494079589844,-19.5888004302979,0.328464329242706,-4302.40625,9744.4345703125,-5584.85986328125
1125878400009634944,-339.270233154297,473.598999023438,1.22430002689362,0.337673604488373,-4762.490234375,9744.4345703125,-5175.3037109375
1125878400009764992,-351.562622070313,467.480163574219,25.7103004455566,0.353022396564484,-5185.27001953125,9732.037109375,-4740.92578125
1125878400009895040,-365.084259033203,461.361297607422,50.1963005065918,0.36223167181015,-5595.615234375,9719.6396484375,-4318.95849609375
1125878400010025984,-376.147430419922,454.018676757813,72.2337036132813,0.374510735273361,-5981.0908203125,9707.2421875,-3847.34790039063
1125878400010156032,-384.752105712891,443.004760742188,94.2711029052734,0.380650252103806,-6304.39306640625,9657.65234375,-3363.32690429688
1125878400010285952,-393.356781005859,431.990814208984,113.859901428223,0.380650252103806,-6677.43408203125,9608.0625,-2854.48388671875
1125878400010416000,-398.273742675781,417.305572509766,132.224395751953,0.374510735273361,-7000.736328125,9521.2802734375,-2333.23046875
1125878400010546048,-404.419952392578,398.949035644531,153.037506103516,0.368371218442917,-7311.603515625,9422.099609375,-1787.15515136719
1125878400010676992,-409.3369140625,380.592468261719,168.953399658203,0.353022396564484,-7622.47119140625,9310.5224609375,-1253.49084472656
1125878400010807040,-411.795379638672,361.012145996094,182.420700073242,0.331534087657928,-7896.03466796875,9124.5595703125,-744.648010253906
1125878400010936960,-411.795379638672,342.655609130859,197.1123046875,0.316185295581818,-8206.90234375,8839.41796875,-285.448394775391
1125878400011067008,-409.3369140625,324.299041748047,206.906707763672,0.303906232118607,-8517.76953125,8591.4677734375,210.983596801758
1125878400011197056,-404.419952392578,302.271209716797,219.149703979492,0.29469695687294,-8778.8984375,8343.517578125,695.004821777344
1125878400011328000,-400.732208251953,283.914642333984,228.944107055664,0.282417923212051,-9052.4619140625,8083.169921875,1203.84765625
1125878400011458048,-394.586029052734,264.334320068359,238.738510131836,0.276278406381607,-9251.4169921875,7773.232421875,1712.6904296875
1125878400011587968,-387.210571289063,247.201538085938,246.08430480957,0.270138889551163,-9413.068359375,7475.6923828125,2147.068359375
1125878400011718016,-378.605895996094,228.845001220703,254.654403686523,0.260929614305496,-9574.71875,7165.7548828125,2643.50048828125
1125878400011847936,-372.459716796875,208.040908813477,263.224517822266,0.251720309257507,-9649.3271484375,6855.8173828125,3102.69995117188
1125878400011979008,-363.855010986328,187.23681640625,270.5703125,0.236371517181396,-9723.935546875,6558.27734375,3586.72119140625
1125878400012109056,-357.708831787109,163.98518371582,279.140411376953,0.214883208274841,-9773.673828125,6248.33984375,4033.51000976563
1125878400012238976,-351.562622070313,141.957321166992,287.710510253906,0.190325126051903,-9810.978515625,5950.7998046875,4467.88818359375
1125878400012369024,-344.187194824219,116.258155822754,293.832000732422,0.165767043828964,-9823.4130859375,5578.875,4877.4443359375
1125878400012499968,-336.811737060547,88.111442565918,302.402099609375,0.135069444775581,-9835.84765625,5182.15478515625,5287.0009765625
1125878400012630016,-326.977813720703,56.2934226989746,314.645111083984,0.110511362552643,-9835.84765625,4760.64013671875,5671.7353515625
1125878400012760064,-315.914672851563,24.4754009246826,325.663818359375,0.0859532803297043,-9823.4130859375,4376.3173828125,6031.64892578125
1125878400012889984,-303.622253417969,-8.56639003753662,336.682495117188,0.0644649639725685,-9748.8046875,3942.40502929688,6379.1513671875
1125878400013020032,-288.871398925781,-42.8319511413574,347.701202392578,0.03990688174963,-9699.06640625,3496.09497070313,6677.01025390625
1125878400013150976,-272.891265869141,-78.3212814331055,357.49560546875,0.0214883200824261,-9624.4580078125,3000.19506835938,7012.10205078125
1125878400013281024,-254.452667236328,-111.363075256348,368.514312744141,0.0122790401801467,-9512.5458984375,2491.8974609375,7297.55029296875
1125878400013410944,-232.326354980469,-146.852401733398,379.533020019531,0.00306976004503667,-9413.068359375,1946.40747070313,7558.17724609375
1125878400013540992,-211.429275512695,-179.894195556641,389.327423095703,0.00306976004503667,-9313.58984375,1400.91748046875,7806.39306640625
1125878400013671040,-186.844467163086,-209.264678955078,397.897521972656,0.015348800458014,-9164.3740234375,830.632507324219,8004.9658203125
1125878400013801984,-159.801193237305,-233.740081787109,406.467620849609,0.0368371196091175,-8990.2880859375,223.154998779297,8215.94921875
1125878400013932032,-131.528671264648,-259.439239501953,411.364807128906,0.0644649639725685,-8778.8984375,-347.130004882813,8414.5224609375
1125878400014061952,-103.256156921387,-277.795806884766,416.262023925781,0.0982323214411736,-8555.0732421875,-917.414978027344,8662.73828125
1125878400014192000,-76.2128753662109,-294.928588867188,421.159210205078,0.135069444775581,-8269.0751953125,-1425.71252441406,8886.1328125
1125878400014322048,-49.1695976257324,-310.837585449219,423.607818603516,0.165767043828964,-7908.46923828125,-1921.61254882813,9109.52734375
1125878400014452992,-24.5847988128662,-323.075286865234,419.934906005859,0.190325126051903,-7547.86279296875,-2367.92260742188,9357.7431640625
1125878400014583040,-1.22923994064331,-335.31298828125,415.037719726563,0.202604159712791,-7100.2138671875,-2789.4375,9581.1376953125
1125878400014712960,18.4385986328125,-347.550689697266,407.69189453125,0.205673918128014,-6640.1298828125,-3210.95239257813,9754.888671875
1125878400014843008,36.877197265625,-358.564605712891,401.570404052734,0.205673918128014,-6229.78466796875,-3632.46752929688,9878.9970703125
1125878400014973056,50.3988380432129,-367.131011962891,393.000305175781,0.196464642882347,-5831.87451171875,-4053.982421875,9941.05078125
1125878400015104000,65.1497192382813,-374.4736328125,385.654510498047,0.190325126051903,-5433.9638671875,-4500.29248046875,9928.6396484375
1125878400015234048,78.6713562011719,-381.816253662109,377.084411621094,0.190325126051903,-4986.31494140625,-4946.6025390625,9903.818359375
1125878400015363968,93.422233581543,-390.382629394531,367.290008544922,0.187255367636681,-4563.53466796875,-5355.72021484375,9878.9970703125
1125878400015494016,108.173110961914,-397.725250244141,359.944213867188,0.181115835905075,-4115.8857421875,-5740.04248046875,9878.9970703125
1125878400015624960,122.92399597168,-406.291656494141,351.374114990234,0.171906560659409,-3618.49780273438,-6074.77490234375,9804.5322265625
1125878400015755008,133.987152099609,-413.63427734375,340.355407714844,0.162697285413742,-3133.54443359375,-6372.31494140625,9754.888671875
1125878400015885056,146.279556274414,-419.753112792969,328.112396240234,0.141208961606026,-2636.15649414063,-6657.45751953125,9692.8349609375
1125878400016014976,159.801193237305,-429.543273925781,314.645111083984,0.110511362552643,-2126.33374023438,-6930.20263671875,9568.7265625
1125878400016145024,172.093597412109,-438.109680175781,297.504913330078,0.0798137634992599,-1591.6416015625,-7240.14013671875,9444.619140625
1125878400016275968,186.844467163086,-449.123596191406,280.364715576172,0.0491161607205868,-1131.55773925781,-7488.08984375,9308.099609375
1125878400016406016,197.907623291016,-460.137542724609,262.000213623047,0.00920927990227938,-634.169677734375,-7711.2451171875,9134.3486328125
1125878400016536064,210.20002746582,-468.703918457031,243.635711669922,-0.0337673611938953,-136.781707763672,-7971.59228515625,8923.365234375
1125878400016665984,224.950912475586,-476.046539306641,220.374008178711,-0.0767439976334572,360.606292724609,-8244.337890625,8699.970703125
1125878400016796032,237.243301391602,-484.612915039063,197.1123046875,-0.11972064524889,820.690185546875,-8455.0947265625,8451.7548828125
1125878400016926976,251.994186401367,-490.731781005859,172.62629699707,-0.15962752699852,1293.20874023438,-8703.044921875,8166.30615234375
1125878400017057024,266.745056152344,-498.074401855469,149.364608764648,-0.196464642882347,1740.85803222656,-8938.59765625,7831.21484375
1125878400017186944,281.495941162109,-500.521942138672,124.878601074219,-0.230232000350952,2151.203125,-9149.35546875,7483.71240234375
1125878400017316992,296.246826171875,-501.745697021484,100.392601013184,-0.254790097475052,2586.41748046875,-9360.1123046875,7123.79931640625
1125878400017447040,312.226959228516,-500.521942138672,77.1309051513672,-0.273208647966385,3009.19750976563,-9496.4853515625,6701.83203125
1125878400017577984,328.207061767578,-499.298156738281,53.8692016601563,-0.285487681627274,3444.41186523438,-9645.2548828125,6329.5078125
1125878400017708032,341.728698730469,-495.626861572266,31.8318004608154,-0.300836473703384,3892.06103515625,-9732.037109375,5944.77294921875
1125878400017837952,354.021118164063,-493.179321289063,12.2430000305176,-0.316185295581818,4339.71044921875,-9769.23046875,5572.44921875
1125878400017968000,363.855010986328,-487.060455322266,-8.57009983062744,-0.328464329242706,4812.22900390625,-9756.8330078125,5138.0712890625
1125878400018098048,372.459716796875,-480.941619873047,-33.0560989379883,-0.349952638149261,5259.8779296875,-9744.4345703125,4703.693359375
1125878400018228992,381.064392089844,-472.375213623047,-57.5421028137207,-0.365301460027695,5682.65771484375,-9744.4345703125,4281.72607421875
1125878400018359040,388.439819335938,-462.585083007813,-78.3552017211914,-0.380650252103806,6080.568359375,-9719.6396484375,3810.11547851563
1125878400018488960,392.127532958984,-451.571136474609,-99.1683044433594,-0.389859527349472,6416.30517578125,-9682.447265625,3313.68359375
1125878400018619008,394.586029052734,-435.662139892578,-118.757102966309,-0.392929285764694,6764.4765625,-9620.4599609375,2767.6083984375
1125878400018749952,397.044494628906,-420.976898193359,-135.897308349609,-0.399068802595139,7112.6484375,-9484.087890625,2271.17651367188
1125878400018880000,397.044494628906,-405.06787109375,-155.486099243164,-0.402138561010361,7460.81982421875,-9310.5224609375,1762.33361816406
1125878400019010048,398.273742675781,-390.382629394531,-170.177703857422,-0.402138561010361,7784.1220703125,-9136.9580078125,1265.90161132813
1125878400019139968,398.273742675781,-376.921173095703,-184.86930847168,-0.408278077840805,8082.55517578125,-8938.59765625,769.469604492188
1125878400019270016,393.356781005859,-361.012145996094,-195.888000488281,-0.405208319425583,8318.814453125,-8740.2373046875,297.859191894531
1125878400019400960,390.898315429688,-345.103149414063,-208.131011962891,-0.405208319425583,8567.5087890625,-8492.287109375,-235.805206298828
1125878400019531008,384.752105712891,-329.194122314453,-217.925399780273,-0.399068802595139,8791.3330078125,-8256.7353515625,-744.648010253906
1125878400019661056,381.064392089844,-313.285125732422,-225.271209716797,-0.392929285764694,9015.1572265625,-8021.1826171875,-1265.90161132813
1125878400019790976,376.147430419922,-298.599884033203,-233.84130859375,-0.383720010519028,9201.677734375,-7723.642578125,-1787.15515136719
1125878400019921024,371.23046875,-281.467102050781,-239.962799072266,-0.374510735273361,9338.4599609375,-7450.8974609375,-2246.35473632813
1125878400020051968,366.313507080078,-264.334320068359,-246.08430480957,-0.365301460027695,9500.1103515625,-7140.9599609375,-2730.3759765625
1125878400020182016,360.167297363281,-247.201538085938,-254.654403686523,-0.346882879734039,9587.1533203125,-6831.0224609375,-3189.57568359375
1125878400020312064,355.250335693359,-228.845001220703,-262.000213623047,-0.334603846073151,9674.1962890625,-6533.482421875,-3648.77514648438
1125878400020441984,350.333374023438,-209.264678955078,-269.346008300781,-0.313115537166595,9736.3701171875,-6198.75,-4070.74243164063
1125878400020572032,346.645660400391,-190.908126831055,-276.691802978516,-0.291627198457718,9798.5439453125,-5888.8125,-4467.88818359375
